# Eelst 		 Emultipole 
     -0.00039682      -0.00022765
     -0.00028454       0.00017739
     -0.00064397      -0.00031440
     -0.00145672      -0.00011359
     -0.00033869      -0.00024500
     -0.00167242       0.00003737
     -0.00034810      -0.00019617
     -0.00201789      -0.00043738
     -0.00020129      -0.00015728
     -0.00963875       0.00051349
     -0.00023211      -0.00011444
     -0.00168589       0.00021170
     -0.00171365       0.00043809
     -0.00134678       0.00059184
     -0.00347800       0.00033317
     -0.00019294       0.00005110
     -0.00224895      -0.00031365
      0.00021947       0.00032888
      0.00001260       0.00017149
     -0.00035538      -0.00013684
     -0.00404987      -0.00012394
     -0.00330631       0.00027310
     -0.00008813      -0.00002850
     -0.00644083      -0.00042652
     -0.00012130      -0.00001148
     -0.00009302       0.00041148
